"","P(Alpha>AT)","Information Ratio","P(Alpha<0|12M)","Batting Avg","P(Alpha<-5|12M)"
"14056",0.578378378378378,0.353863863234777,0.37799043062201,-0.00740120509889113,0.0334928229665072
"14057",0.789189189189189,0.529769197587272,0.31578947368421,-0.0061249416976658,0.0334928229665072
"14058",0.427027027027027,0.0319519266712912,0.430622009569378,-0.0159570075895567,0.114832535885167
"14059",0.632432432432432,0.402846071210615,0.363636363636364,-0.00690224620206971,0.0287081339712919
"14060",0.421621621621622,0.072423824837911,0.454545454545455,-0.0137352872227938,0.0861244019138756
"14061",0.556756756756757,0.182713347322264,0.411483253588517,-0.0117952765395201,0.0526315789473684
"14062",0.389189189189189,-0.0854959755655299,0.478468899521531,-0.0248864881839226,0.22488038277512
"14063",0.427027027027027,0.0955712857538304,0.449760765550239,-0.012445433349753,0.0669856459330144
"14064",0.567567567567568,0.307647384544384,0.368421052631579,-0.00758009101720896,0.0334928229665072
"14065",0.735135135135135,0.395112361995015,0.339712918660287,-0.00728310039619076,0.0334928229665072
"14066",0.410810810810811,-0.0264915299900446,0.45933014354067,-0.019791620831967,0.181818181818182
"14067",0.556756756756757,0.329042028508748,0.373205741626794,-0.00773944619632555,0.0382775119617225
"14068",0.513513513513513,0.255106826761144,0.411483253588517,-0.009378084851048,0.0382775119617225
"14069",0.718918918918919,0.438591573424123,0.358851674641148,-0.00927014058654562,0.0334928229665072
"14070",0.443243243243243,0.066831815749727,0.464114832535885,-0.0145906630279553,0.0861244019138756
"14071",0.794594594594595,0.528107342278263,0.31578947368421,-0.00734610979481649,0.0334928229665072
"14072",0.4,-0.0612583239424043,0.4688995215311,-0.0238827852837872,0.210526315789474
"14073",0.583783783783784,0.35486025409068,0.325358851674641,-0.00675668897975145,0.0334928229665072
"14074",0.427027027027027,0.0137173356279756,0.421052631578947,-0.0155389006753034,0.110047846889952
"14075",0.448648648648649,0.13290125681053,0.449760765550239,-0.0116174795885267,0.0526315789473684
"14076",0.513513513513513,0.156585075866514,0.421052631578947,-0.0123749462425045,0.0669856459330144
"14077",0.762162162162162,0.496114653535907,0.291866028708134,-0.00546880909691409,0.0287081339712919
"14078",0.448648648648649,0.0159847150103957,0.464114832535885,-0.0200292290356563,0.177033492822967
"14079",0.778378378378378,0.52628107138959,0.320574162679426,-0.00572300824672289,0.0334928229665072
"14080",0.443243243243243,0.120961470084767,0.435406698564593,-0.011725273189403,0.062200956937799
"14081",0.6,0.343328477726706,0.37799043062201,-0.00954963586257931,0.0334928229665072
"14082",0.718918918918919,0.322850564246787,0.339712918660287,-0.00875133839295908,0.0382775119617225
"14083",0.443243243243243,0.13348820603007,0.435406698564593,-0.011439395844951,0.0526315789473684
"14084",0.410810810810811,0.00911128220323085,0.444976076555024,-0.0172372156389016,0.138755980861244
"14085",0.502702702702703,0.18957370459223,0.421052631578947,-0.011933708158496,0.0430622009569378
"14086",0.783783783783784,0.526727539421067,0.301435406698565,-0.0056601236060138,0.0334928229665072
"14087",0.405405405405405,0.0155344869882866,0.454545454545455,-0.0153239367988651,0.110047846889952
"14088",0.632432432432432,0.355836370396458,0.325358851674641,-0.00687372366041079,0.0287081339712919
"14089",0.686486486486486,0.440284439765046,0.349282296650718,-0.0063688687630834,0.0287081339712919
"14090",0.556756756756757,0.259995096103376,0.392344497607655,-0.00895568831470375,0.0382775119617225
"14091",0.508108108108108,0.156190310463082,0.430622009569378,-0.0134029117009301,0.0956937799043062
"14092",0.513513513513513,0.160355136882262,0.425837320574163,-0.011757834937928,0.0526315789473684
"14093",0.778378378378378,0.520896449526596,0.311004784688995,-0.00584299586333689,0.0287081339712919
"14094",0.583783783783784,0.186986645827843,0.421052631578947,-0.0126111974388193,0.0717703349282297
"14095",0.486486486486487,0.13369146533463,0.421052631578947,-0.0129463722168329,0.076555023923445
"14096",0.4,-0.0557750958773118,0.454545454545455,-0.0198461383639628,0.186602870813397
"14097",0.708108108108108,0.441032781391132,0.349282296650718,-0.00789019764378604,0.0334928229665072
"14098",0.686486486486486,0.414532617763693,0.373205741626794,-0.00889222346260383,0.0334928229665072
"14099",0.794594594594595,0.533581242494718,0.301435406698565,-0.00618720934770228,0.0334928229665072
"14100",0.756756756756757,0.507046117602967,0.325358851674641,-0.00629315890133702,0.0287081339712919
"14101",0.708108108108108,0.344112722129522,0.349282296650718,-0.00777575349026476,0.0287081339712919
"14102",0.756756756756757,0.497360960197228,0.291866028708134,-0.00552890325944256,0.0287081339712919
"14103",0.427027027027027,0.103755935522307,0.454545454545455,-0.0124574601542236,0.0574162679425837
"14104",0.491891891891892,0.148554900747188,0.435406698564593,-0.0129824157612746,0.0669856459330144
"14105",0.513513513513513,0.162795125838113,0.416267942583732,-0.0111990427343678,0.0574162679425837
"14106",0.47027027027027,0.198486244418398,0.411483253588517,-0.00975896849992251,0.0430622009569378
"14107",0.794594594594595,0.533005470857931,0.277511961722488,-0.00582584593403801,0.0334928229665072
"14108",0.691891891891892,0.323992673731807,0.349282296650718,-0.00806989159842954,0.0287081339712919
